,ID,ID collecteur,Date de début,Date de fin,Q1,Q3,Q4,Q4-text,Q5,Q5-text,Q6,Q6-text,Q7,Q8,Q9,Q10,Q11,Q12
150,6183700730,156443487,2017-05-05 15:03:59,2017-05-05 15:06:00,Non,Le Pen,Autre (veuillez préciser),Je pourai je serai aller,Autre (veuillez préciser),Oui j'aurai etait biensur,Marine Le Pen,,,,,,,
151,6183699526,156443487,2017-05-05 15:04:36,2017-05-05 15:05:24,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,,,,,,
152,6183688927,156443487,2017-05-05 14:58:57,2017-05-05 15:08:07,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Durant les 20ans dernières années le capitale des 1pour 100 Des personnes les plus riches du monde ne cesse d'augmenter. Les riches deviennent de plus en plus riches et les pauvres sont de plus en plus pauvres. La solution du programme de marine le Pen peut contrecarrer ce phénomène du moins pour les français. ,Oui,Nous sommes dans un département qui illustre parfaitement la capitalisation du monde et je ne fais pas partie des français les plus riches comme mes amis ,Oui,
153,6183685365,156443487,2017-05-05 14:57:18,2017-05-05 14:58:53,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,,Non,,Oui,
154,6183683793,156443487,2017-05-05 14:56:34,2017-05-05 15:00:30,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Macron,Car marine peux changer de veste très rapidement et le peuple français à peur du changement ,Non,Non car il pour eux marine reste un sujet de peur et de racisme ,Oui,Elle a les compétences pour redonner la France au français 
155,6183677461,156443487,2017-05-05 14:52:52,2017-05-05 14:56:21,Oui,Melenchon,Oui,,Cela dépend du candidat,,Blanc,Sans commentaire,Le Pen,C même sur pour l'immigration,Oui,Car ns avant trop d'immigration et la présidentielle veut arrêter sa,Non,Un geurre civil sannonce
156,6183675303,156443487,2017-05-05 14:49:44,2017-05-05 14:53:10,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,,,,,,
157,6183670308,156443487,2017-05-05 14:48:56,2017-05-05 14:56:52,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Je pense que Le Pen passera car dans son programme elle explique bien et démontre bien qu'elle est la pour aider la France que nos enfants aient un meilleur avenir qu'ils connaissent une France nouvelle et indépendante. ,Oui,Je suis t'es sur que mes amis pense la même chose que moi car nous avons déjà discuter sur ce point et nous disions que Le Pen sera mieux présidente que macaron car ils pensent aussi que nous méritons une France meilleur et un meilleur avenir pour nos enfants. ,Oui,Je pense que sa sera un bon choix pour la France car dans l'état français elle veut juste remettre a la France a ceux qui lui appartienne et avoir des droit légaux 
158,6183668173,156443487,2017-05-05 14:47:33,2017-05-05 14:49:32,Non,Le Pen,Non,,Cela dépend du candidat,,Marine Le Pen,,,,,,,
159,6183668169,156443487,2017-05-05 14:48:37,2017-05-05 14:51:38,Oui,Le Pen,Oui,,Pas sûr,,Marine Le Pen,,Macron,,Non,Car elle ai trop radicaliste,Oui,Je pence que oui mais après tout président avant élection est prometteur et après le début de son mandat beaucoup d'apparition mais très peu daction
160,6183660304,156443487,2017-05-05 14:44:28,2017-05-05 14:45:55,Oui,Le Pen,Autre (veuillez préciser),C'est un devoir citoyen,Très sûr,,Marine Le Pen,,,,,,,
161,6183658578,156443487,2017-05-05 14:43:05,2017-05-05 14:45:13,Non,,Non,,Très sûr,,Emmanuel Macron,,,,,,,
162,6183654774,156443487,2017-05-05 14:41:01,2017-05-05 14:42:39,Non,,Non,,Très sûr,,,,,,,,,
163,6183649877,156443487,2017-05-05 14:39:13,2017-05-05 14:41:54,Oui,Melenchon,Oui,,Autre (veuillez préciser),Vote blanc ,Blanc,Aucun candidat ne me correspond ,Le Pen,Les français en on marre est veulent du changement  ,Non,Différent avis sur la direction de la France a prendre ,Non,Aucun des deux n'est la solution pour notre pays
164,6183649116,156443487,2017-05-05 14:38:40,2017-05-05 14:39:42,Non,Le Pen,Non,,Pas sûr,,Marine Le Pen,,,,,,,
165,6183646546,156443487,2017-05-05 14:37:28,2017-05-05 14:40:50,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,"Je pense que les français en on marre de ce faire gouverner par la gauche, et je pense qu une femme au pouvoir peut changé bien des choses.",Non,"Ils sont né dans un monde de gauche, tout comme leurs parents",Oui,"Oui,ce sera un tres bon choix , car beaucoup de choses doivent changé, notamment le faite que la france redevienne indépendante.  "
166,6183641745,156443487,2017-05-05 14:34:47,2017-05-05 14:36:07,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,,,,,,
167,6183639867,156443487,2017-05-05 14:33:45,2017-05-05 14:36:30,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Car marine le pen et juste ,Oui,Car marine le pen et juste,Oui,Car elle veut.redresser notre france 
168,6183638414,156443487,2017-05-05 14:32:38,2017-05-05 14:34:06,Non,,Non,,Pas sûr,,Marine Le Pen,,,,,,,
169,6183637883,156443487,2017-05-05 14:32:36,2017-05-05 14:33:49,Non,Hamon,Non,,Pas sûr,,Marine Le Pen,,,,,,,
170,6183637449,156443487,2017-05-05 14:32:39,2017-05-05 14:34:14,Oui,Melenchon,Oui,,Pas sûr,,Marine Le Pen,,Le Pen,Le pen ,Non,,Non,
171,6183633125,156443487,2017-05-05 14:29:54,2017-05-05 14:34:27,Oui,Le Pen,Oui,,Je ne sais pas,,Marine Le Pen,,Le Pen,Elle va guerire la France mes ,Oui,Mes amie pence la mele chose car macron ne nous aidera pas car il baisera tout et il nous mettra dans la merde,Oui,Oui c'est un bon choix pour la France car elle baisera les tax et elle aidera les pauvre et les migrand ki ne sont pas nee en France repartiron dans leur pays et la France redeviendra telle quelle était au paravent 
172,6183630632,156443487,2017-05-05 14:15:54,2017-05-05 14:45:43,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Macron,Macron car c'est un homme et il fait des long discours et il présenter bien ses discours que le pen elle n'est pas précise sur ses discours ,Oui,Mes amis pence que macron et un bon mes sinon il pence la même chose chose que moi ,Oui,Oui car elle veut juste faire baisser les sous des étrangers par rapport à macron il ce enlever lpl et tout les aides 
173,6183625670,156443487,2017-05-05 14:26:23,2017-05-05 14:28:21,Oui,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,Macron,Emmanuel Macron car ces idée sont perspectives,Oui,,Oui,
174,6183610423,156443487,2017-05-05 14:18:06,2017-05-05 14:19:33,Non,Le Pen,Je ne sais pas,,Très sûr,,Marine Le Pen,,,,,,,
175,6183608833,156443487,2017-05-05 14:15:55,2017-05-05 14:18:42,Non,Macron,Autre (veuillez préciser),Je suis nationalite Portuguese ,Pas sûr,,Emmanuel Macron,,,,,,,
176,6183607672,156443487,2017-05-05 14:16:55,2017-05-05 14:18:46,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,,,,,,
